ncpu        =        336
ndim        =          3
levelmin    =          5
levelmax    =         25
ngridmax    =     500000
nstep_coarse=       8069

boxlen      =  0.100000000000000E+01
time        = -0.788303109023379E+01
aexp        =  0.971988642194204E-01
H0          =  0.700000000000000E+02
omega_m     =  0.270000010728836E+00
omega_l     =  0.730000019073486E+00
omega_k     = -0.298023223876953E-07
omega_b     =  0.440000000000000E-01
unit_l      =  0.147547872622179E+26
unit_d      =  0.270853305560610E-26
unit_t      =  0.415695245043994E+16

ordering type=hilbert                                                                         
   DOMAIN   ind_min                 ind_max
     152   0.254842739608649E+23   0.254842739608649E+23
     153   0.254842739608649E+23   0.254842739608649E+23
     154   0.254842739608649E+23   0.254842739608649E+23
     155   0.254842739608649E+23   0.254842739608651E+23
     156   0.254842739608651E+23   0.254842739608651E+23
     157   0.254842739608651E+23   0.254842739608652E+23
     158   0.254842739608652E+23   0.254842739608652E+23
     159   0.254842739608652E+23   0.254842739608652E+23
     160   0.254842739608652E+23   0.254842739608652E+23
     161   0.254842739608652E+23   0.254842739608652E+23
     162   0.254842739608652E+23   0.254842739608652E+23
     163   0.254842739608652E+23   0.254842739608652E+23
     164   0.254842739608652E+23   0.254842739608652E+23
     165   0.254842739608652E+23   0.254842739608652E+23
     166   0.254842739608652E+23   0.254842739608652E+23
     167   0.254842739608652E+23   0.254842739608652E+23
     168   0.254842739608652E+23   0.254842739608652E+23
     169   0.254842739608652E+23   0.254842739608652E+23
     170   0.254842739608652E+23   0.254842739608652E+23
     171   0.254842739608652E+23   0.254842739608652E+23
     172   0.254842739608652E+23   0.254842739608652E+23
     173   0.254842739608652E+23   0.254842739608652E+23
     174   0.254842739608652E+23   0.254842739608652E+23
     175   0.254842739608652E+23   0.254842739608652E+23
     176   0.254842739608652E+23   0.254842739608652E+23
     177   0.254842739608652E+23   0.254842739608653E+23
     178   0.254842739608653E+23   0.254842739608653E+23
     179   0.254842739608653E+23   0.254842739608653E+23
     180   0.254842739608653E+23   0.254842739608655E+23
     181   0.254842739608655E+23   0.254842739608655E+23
     182   0.254842739608655E+23   0.254842739608655E+23
     183   0.254842739608655E+23   0.254842739608655E+23
     184   0.254842739608655E+23   0.254842739608659E+23
     185   0.254842739608659E+23   0.254842739608659E+23
     186   0.254842739608659E+23   0.254842739608660E+23
     187   0.254842739608660E+23   0.254842739608660E+23
     188   0.254842739608660E+23   0.254842739608660E+23
     189   0.254842739608660E+23   0.254842739608661E+23
     190   0.254842739608661E+23   0.254842739608661E+23
     191   0.254842739608661E+23   0.254842739608661E+23
     192   0.254842739608661E+23   0.254842739608661E+23
     193   0.254842739608661E+23   0.254842739608661E+23
     194   0.254842739608661E+23   0.254842739608661E+23
     195   0.254842739608661E+23   0.254842739608661E+23
     196   0.254842739608661E+23   0.254842739608661E+23
     197   0.254842739608661E+23   0.254842739608661E+23
     198   0.254842739608661E+23   0.254842739608662E+23
     199   0.254842739608662E+23   0.254842739608736E+23
     200   0.254842739608736E+23   0.254842739608737E+23
     201   0.254842739608737E+23   0.254842739608737E+23
     202   0.254842739608737E+23   0.254842739608741E+23
     203   0.254842739608741E+23   0.254842739608746E+23
     204   0.254842739608746E+23   0.254842739609928E+23
     205   0.254842739609928E+23   0.254842739610037E+23
     206   0.254842739610037E+23   0.254842739610037E+23
     207   0.254842739610037E+23   0.254842739610037E+23
     208   0.254842739610037E+23   0.254842739610037E+23
     209   0.254842739610037E+23   0.254842739610037E+23
     210   0.254842739610037E+23   0.254842739610037E+23
     211   0.254842739610037E+23   0.254842739610037E+23
     212   0.254842739610037E+23   0.254842739610043E+23
     213   0.254842739610043E+23   0.254842739610044E+23
     214   0.254842739610044E+23   0.254842739610044E+23
     215   0.254842739610044E+23   0.254842739610044E+23
     216   0.254842739610044E+23   0.254842739610044E+23
     217   0.254842739610044E+23   0.254842739610044E+23
     218   0.254842739610044E+23   0.254842739610044E+23
     219   0.254842739610044E+23   0.254842739610044E+23
     220   0.254842739610044E+23   0.254842739610044E+23
     221   0.254842739610044E+23   0.254842739610044E+23
     222   0.254842739610044E+23   0.254842739610044E+23
     223   0.254842739610044E+23   0.254842739610044E+23
     224   0.254842739610044E+23   0.254842739610045E+23
     225   0.254842739610045E+23   0.254842739610045E+23
     226   0.254842739610045E+23   0.254842739610045E+23
     227   0.254842739610045E+23   0.254842739610045E+23
     228   0.254842739610045E+23   0.254842739610045E+23
     229   0.254842739610045E+23   0.254842739610045E+23
     230   0.254842739610045E+23   0.254842739610045E+23
     231   0.254842739610045E+23   0.254842739610045E+23
     232   0.254842739610045E+23   0.254842739610045E+23
     233   0.254842739610045E+23   0.254842739610045E+23
     234   0.254842739610045E+23   0.254842739610045E+23
     235   0.254842739610045E+23   0.254842739610050E+23
     236   0.254842739610050E+23   0.254842739610050E+23
     237   0.254842739610050E+23   0.254842739610050E+23
     238   0.254842739610050E+23   0.254842739610051E+23
     239   0.254842739610051E+23   0.254842739610056E+23
     240   0.254842739610056E+23   0.254842739610056E+23
     241   0.254842739610056E+23   0.254842739610056E+23
     242   0.254842739610056E+23   0.254842739610057E+23
     243   0.254842739610057E+23   0.254842739610062E+23
     244   0.254842739610062E+23   0.254842739610072E+23
     245   0.254842739610072E+23   0.254842739610323E+23
     246   0.254842739610323E+23   0.254842739610349E+23
     247   0.254842739610349E+23   0.254842739610349E+23
     248   0.254842739610349E+23   0.254842739610349E+23
     249   0.254842739610349E+23   0.254842739610349E+23
     250   0.254842739610349E+23   0.254842739610349E+23
     251   0.254842739610349E+23   0.254842739610350E+23
     252   0.254842739610350E+23   0.254842739610350E+23
     253   0.254842739610350E+23   0.254842739610350E+23
     254   0.254842739610350E+23   0.254842739610350E+23
     255   0.254842739610350E+23   0.254842739610350E+23
     256   0.254842739610350E+23   0.254842739610351E+23
     257   0.254842739610351E+23   0.254842739610351E+23
     258   0.254842739610351E+23   0.254842739610355E+23
     259   0.254842739610355E+23   0.254842739610361E+23
     260   0.254842739610361E+23   0.254842739675382E+23
     261   0.254842739675382E+23   0.254842739728186E+23
     262   0.254842739728186E+23   0.254842739728224E+23
     263   0.254842739728224E+23   0.254842739728224E+23
     264   0.254842739728224E+23   0.254842739728224E+23
     265   0.254842739728224E+23   0.254842739728224E+23
     266   0.254842739728224E+23   0.254842739728224E+23
     267   0.254842739728224E+23   0.254842739728224E+23
     268   0.254842739728224E+23   0.254842739728224E+23
     269   0.254842739728224E+23   0.254842739728224E+23
     270   0.254842739728224E+23   0.254842739728224E+23
     271   0.254842739728224E+23   0.254842739728224E+23
     272   0.254842739728224E+23   0.254842739728224E+23
     273   0.254842739728224E+23   0.254842739728224E+23
     274   0.254842739728224E+23   0.254842739728226E+23
     275   0.254842739728226E+23   0.254842739728228E+23
     276   0.254842739728228E+23   0.254842739728230E+23
     277   0.254842739728230E+23   0.254842739728232E+23
     278   0.254842739728232E+23   0.254842739728232E+23
     279   0.254842739728232E+23   0.254842739728232E+23
     280   0.254842739728232E+23   0.254842739728232E+23
     281   0.254842739728232E+23   0.254842739728232E+23
     282   0.254842739728232E+23   0.254842739728232E+23
     283   0.254842739728232E+23   0.254842739728232E+23
     284   0.254842739728232E+23   0.254842739728232E+23
     285   0.254842739728232E+23   0.254842739728232E+23
     286   0.254842739728232E+23   0.254842739728232E+23
     287   0.254842739728232E+23   0.254842739728232E+23
     288   0.254842739728232E+23   0.254842739728233E+23
     289   0.254842739728233E+23   0.254842739732358E+23
     290   0.254842739732358E+23   0.254842739732408E+23
     291   0.254842739732408E+23   0.254842739766591E+23
     292   0.254842739766591E+23   0.254842739766610E+23
     293   0.254842739766610E+23   0.254842739766622E+23
     294   0.254842739766622E+23   0.254842739808112E+23
     295   0.254842739808112E+23   0.254842740391328E+23
     296   0.254842740391328E+23   0.254842746820394E+23
     297   0.254842746820394E+23   0.254842748261291E+23
     298   0.254842748261291E+23   0.254842750539298E+23
     299   0.254842750539298E+23   0.254842755023351E+23
     300   0.254842755023351E+23   0.254842758416022E+23
     301   0.254842758416022E+23   0.254842771932413E+23
     302   0.254842771932413E+23   0.254842833937850E+23
     303   0.254842833937850E+23   0.254842844085325E+23
     304   0.254842844085325E+23   0.254842849009552E+23
     305   0.254842849009552E+23   0.254844386291907E+23
     306   0.254844386291907E+23   0.254844462997811E+23
     307   0.254844462997811E+23   0.254844809562308E+23
     308   0.254844809562308E+23   0.254844997853674E+23
     309   0.254844997853674E+23   0.254846958152327E+23
     310   0.254846958152327E+23   0.254847921224539E+23
     311   0.254847921224539E+23   0.254848099101125E+23
     312   0.254848099101125E+23   0.254848100920882E+23
     313   0.254848100920882E+23   0.254848171891075E+23
     314   0.254848171891075E+23   0.254850152820598E+23
     315   0.254850152820598E+23   0.254850679775445E+23
     316   0.254850679775445E+23   0.254852269420610E+23
     317   0.254852269420610E+23   0.254852317067581E+23
     318   0.254852317067581E+23   0.254852320323381E+23
     319   0.254852320323381E+23   0.254852320844700E+23
     320   0.254852320844700E+23   0.254852320845649E+23
     321   0.254852320845649E+23   0.254852320875925E+23
     322   0.254852320875925E+23   0.254852326065087E+23
     323   0.254852326065087E+23   0.254852335018569E+23
     324   0.254852335018569E+23   0.254852347997554E+23
     325   0.254852347997554E+23   0.254852347997563E+23
     326   0.254852347997563E+23   0.254852347998144E+23
     327   0.254852347998144E+23   0.254852348811030E+23
     328   0.254852348811030E+23   0.254852350704885E+23
     329   0.254852350704885E+23   0.254852354179498E+23
     330   0.254852354179498E+23   0.254852356942974E+23
     331   0.254852356942974E+23   0.254852373846426E+23
     332   0.254852373846426E+23   0.254852378312770E+23
     333   0.254852378312770E+23   0.254852378312840E+23
     334   0.254852378312840E+23   0.254852378312843E+23
     335   0.254852378312843E+23   0.254852381040464E+23
     336   0.254852381040464E+23   0.302231454903657E+24
