ncpu        =        384
ndim        =          3
levelmin    =          6
levelmax    =         25
ngridmax    =     500000
nstep_coarse=       5370

boxlen      =  0.100000000000000E+01
time        = -0.887803066402378E+01
aexp        =  0.759238775423844E-01
H0          =  0.674000015258789E+02
omega_m     =  0.314999997615814E+00
omega_l     =  0.685000002384186E+00
omega_k     =  0.000000000000000E+00
omega_b     =  0.440000000000000E-01
unit_l      =  0.119698384843454E+26
unit_d      =  0.614685647000146E-26
unit_t      =  0.263419287177340E+16

ordering type=hilbert                                                                         
   DOMAIN   ind_min                 ind_max
       1   0.000000000000000E+00   0.254854202916214E+23
       2   0.254854202916214E+23   0.254854281712959E+23
       3   0.254854281712959E+23   0.254854291091163E+23
       4   0.254854291091163E+23   0.254854291110178E+23
       5   0.254854291110178E+23   0.254854291110178E+23
       6   0.254854291110178E+23   0.254854291110178E+23
       7   0.254854291110178E+23   0.254854291110178E+23
       8   0.254854291110178E+23   0.254854291110178E+23
       9   0.254854291110178E+23   0.254854291110178E+23
      10   0.254854291110178E+23   0.254854291110178E+23
      11   0.254854291110178E+23   0.254854291110178E+23
      12   0.254854291110178E+23   0.254854291110179E+23
      13   0.254854291110179E+23   0.254854291110179E+23
      14   0.254854291110179E+23   0.254854291110179E+23
      15   0.254854291110179E+23   0.254854291110179E+23
      16   0.254854291110179E+23   0.254854291110179E+23
      17   0.254854291110179E+23   0.254854291110179E+23
      18   0.254854291110179E+23   0.254854291110179E+23
      19   0.254854291110179E+23   0.254854291110179E+23
      20   0.254854291110179E+23   0.254854291110312E+23
      21   0.254854291110312E+23   0.254854291110749E+23
      22   0.254854291110749E+23   0.254854291110749E+23
      23   0.254854291110749E+23   0.254854291110749E+23
      24   0.254854291110749E+23   0.254854291110750E+23
      25   0.254854291110750E+23   0.254854291110750E+23
      26   0.254854291110750E+23   0.254854291110750E+23
      27   0.254854291110750E+23   0.254854292657218E+23
      28   0.254854292657218E+23   0.254854294316256E+23
      29   0.254854294316256E+23   0.254854294553780E+23
      30   0.254854294553780E+23   0.254854294553781E+23
      31   0.254854294553781E+23   0.254854294553781E+23
      32   0.254854294553781E+23   0.254854294553781E+23
      33   0.254854294553781E+23   0.254854294553781E+23
